CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Point Earned,Geography_Germany,Geography_Spain,Card Type_GOLD,Card Type_PLATINUM,Card Type_SILVER,Predicted_Churn,Churn_Probability
0.8429642333054258,1,0.1981638321954454,1.03290776479748,-1.2258476714090278,2,1,1,1.2310704831801604,0,0,3,-0.1704860166456749,False,False,False,True,False,0,0.0006906446516749112
-0.1503262349498708,0,-0.6600184841162697,1.03290776479748,-1.2258476714090278,2,1,0,0.6688717421740601,0,0,2,-1.1974275502726583,False,True,False,False,False,0,0.0024938394575197377
-1.4540199745349478,0,-0.0878969399084596,-0.3502038645510472,-1.2258476714090278,1,1,0,0.3273182063274936,1,1,2,1.2415585920914272,False,True,False,False,False,1,0.99274246045948
0.1911173635128873,1,0.6749317857019538,-0.695981771888179,-1.2258476714090278,2,0,1,-1.5928757668520803,0,0,2,0.258881779741469,False,False,False,False,True,0,0.0013830134411985475
2.0224966643585907,0,-0.0878969399084596,-0.0044259572139154,-1.2258476714090278,1,1,1,1.5219882921316077,0,0,3,-1.6887659564476376,False,False,False,True,False,0,0.0013917414958920411
-0.7607860018984386,1,-1.3274936190253817,-0.695981771888179,-1.2258476714090278,2,0,1,0.4246054922618664,0,0,3,0.2323229469752538,False,False,False,True,False,0,0.0002952291045609775
1.09128685036925,1,-0.278604121311063,-1.0417596792253108,0.9669114802146296,1,1,1,1.216390340952162,0,0,5,-1.6400747630429098,True,False,False,False,False,0,0.0014266285267112665
-0.8228666561643946,1,0.4842246042993504,1.378685672134612,-1.2258476714090278,2,0,0,-1.0721517054667205,0,0,4,-0.7016626719699768,False,False,False,True,False,0,0.0018490740470093563
-0.7918263290314166,0,0.3888710135980487,-0.695981771888179,1.0395750259469725,1,1,1,0.0016900390538911,0,0,5,-0.4759125934571485,True,False,False,False,False,0,0.00222486114833342
-2.4783507699232223,1,-0.9460792562201747,-1.7333154938995745,-0.2690746311079832,2,1,1,-0.8104496783748915,0,0,2,-1.1664422453787409,False,False,True,False,False,0,0.0006789125724588861
-0.6159311419445411,0,0.007456650792842,-0.695981771888179,-1.2258476714090278,3,1,0,0.7021528985231289,1,1,3,-1.365633491125354,False,True,False,False,False,1,0.9938478711302344
-1.2160441331821163,1,-0.278604121311063,0.6871298574603482,0.1414522287746933,1,0,1,0.9849420451757676,0,0,5,0.0951023110164759,False,False,False,False,True,0,0.0007950373944327745
-1.009108618962263,1,0.1981638321954454,1.378685672134612,0.5389379904752859,2,0,0,-0.3163307881639144,0,0,3,0.0198522848455331,True,False,True,False,False,0,0.0017819442210838142
-1.350552217425021,0,0.2935174228967471,0.3413519501232164,-1.2258476714090278,2,1,1,-1.1421041777545031,0,0,2,1.3964851165610153,False,True,False,False,True,0,0.0011079934700345974
0.7394964761954991,0,-0.9460792562201747,1.378685672134612,-1.2258476714090278,2,1,1,0.7293439051333712,0,0,5,-1.4630158779348093,False,True,False,True,False,0,0.0004962662619125012
-1.8161571244196912,0,0.5795781950006521,-1.7333154938995745,0.926016709329642,1,1,0,-1.2566552636509198,1,1,1,1.197293870814402,False,False,False,False,False,1,0.9968048179674891
-1.6609554887548013,1,-0.7553720748175714,-0.695981771888179,1.1022538431506914,1,0,1,0.2430378929672636,0,0,4,-0.5998538130328189,False,True,False,False,True,0,0.000913721517821556
1.5879320844968985,1,-0.5646648934149681,0.6871298574603482,0.0010050714058921,1,0,1,-0.0284621404970607,0,0,2,1.7151911097555963,False,True,True,False,False,0,0.0004709676426224751
2.063883767202561,1,-0.278604121311063,0.6871298574603482,-1.2258476714090278,1,1,1,-1.030773708690248,0,0,3,1.4938675033704707,False,False,True,False,False,0,0.0004765341600832261
-0.7090521233434752,1,0.1981638321954454,0.3413519501232164,-0.0983488994706338,2,0,1,1.3560603601273575,0,0,5,-0.8300303636733497,True,False,True,False,False,0,0.0007923551696850192
-1.8471974515526688,1,0.1028102414941437,-0.3502038645510472,-1.2258476714090278,1,1,0,-0.5205574726887156,0,0,4,-0.2722948755828328,False,True,False,False,False,0,0.002732236575049284
-1.919624881529618,0,1.1516997392084622,1.03290776479748,0.7378308850642105,1,0,0,1.4121157168917051,1,1,5,0.9803967365569788,False,False,False,False,True,1,0.9959101399771654
-0.9780682918292848,0,2.105235646221479,-1.0417596792253108,0.6560450295292659,1,1,1,-0.1032282359773222,0,0,3,0.8077643235765808,False,False,False,True,False,0,0.004150811292057962
1.898335355826679,0,0.9609925578058588,-1.0417596792253108,0.8800272410904766,1,0,0,1.6393570917124016,1,1,2,-0.1749124887733774,False,False,True,False,False,1,0.9969933249774212
0.0979963821139533,0,2.105235646221479,-0.0044259572139154,1.2732771981989726,1,1,1,1.0128771271288544,0,0,1,1.2282791757083198,False,True,False,True,False,0,0.004384061193023684
1.2982223645891036,0,-0.6600184841162697,-0.3502038645510472,0.5278566871606641,2,1,1,0.4595429509340463,0,0,1,-1.3744864353807589,True,False,False,False,True,0,0.0014329070900368885
1.8466014772717152,0,-1.1367864376227783,1.378685672134612,0.5699204753635505,1,1,1,0.3411368974574667,1,1,3,0.7634996022995557,True,False,False,False,False,1,0.9682494399426952
-0.1399794592388781,0,0.007456650792842,1.378685672134612,0.983389912427009,1,1,1,0.3048737013667674,1,1,1,0.5466024680421324,True,False,False,False,True,1,0.9865091160372134
-1.040148946095241,1,-0.0878969399084596,-1.0417596792253108,0.431217227706301,1,0,1,-0.1601893857916529,0,0,3,1.5646910574137107,True,False,False,False,False,0,0.0009327857740198806
1.2982223645891036,0,-0.1832505306097613,-1.0417596792253108,0.4372729105057929,2,1,0,1.6347204885477364,0,0,1,-1.4984276549564297,True,False,False,False,True,0,0.0049084041802766425
0.4911738591316749,1,0.4842246042993504,1.7244635794717436,0.6391207231492967,2,1,0,1.7035816271473463,0,0,4,0.9848232086846814,True,False,False,False,True,0,0.0020794546900858497
-0.6780117962104972,1,-0.278604121311063,-0.0044259572139154,1.1149271191851775,2,0,0,-0.2376323440500743,0,0,3,0.258881779741469,True,False,False,False,True,0,0.001958589132248972
1.4223836731210155,0,-0.5646648934149681,-0.0044259572139154,-1.2258476714090278,2,0,0,0.2936645775819838,0,0,3,1.6620734442231662,False,False,True,False,False,0,0.0011228379881731538
0.0462625035589899,1,0.1981638321954454,1.03290776479748,0.7865476864126004,1,0,0,1.1120387734559636,1,1,3,-1.1664422453787409,True,False,False,False,True,1,0.9941570174521509
-0.5124633848346144,1,0.2935174228967471,-1.3875375865624426,0.3527539521024455,1,1,0,-1.044652565762877,1,1,2,-1.6887659564476376,True,False,False,False,False,1,0.9962923540925648
-0.3262214220367463,1,0.3888710135980487,-1.3875375865624426,0.7809373969674327,1,1,1,0.2316258395435224,0,0,5,0.2234700027198488,False,False,False,False,True,0,0.0014839545248622964
0.0566092792699826,1,0.5795781950006521,-0.0044259572139154,0.8234489825909674,1,1,0,-0.2257556565258236,0,0,2,-1.7064718449584475,False,False,False,True,False,0,0.004745516825361313
0.7705368033284771,1,-1.899615163233192,-1.7333154938995745,-0.0095792312639801,1,0,0,-0.947291724355257,0,0,2,-0.8875745013334824,True,False,False,True,False,0,0.0009151120707827599
-1.443673198823955,0,2.5820035997279875,-0.3502038645510472,-1.2258476714090278,1,1,0,-1.7118972170658242,1,1,5,-0.2545889870720227,False,True,False,False,True,1,0.9984566853403827
-0.3779553005917097,1,1.1516997392084622,-0.3502038645510472,-0.5737700038102944,1,1,1,-0.9270938782937008,0,0,4,1.5381322246474958,False,False,False,True,False,0,0.001134795304742488
0.9464319904153524,1,-0.3739577120123647,-0.0044259572139154,0.9675743614357466,1,0,0,-0.2709322805199718,0,0,4,0.9582643759184664,True,False,True,False,False,0,0.001366852873455388
0.3773593263107555,0,-1.1367864376227783,1.378685672134612,1.215543865966245,2,0,0,0.4591492639566685,0,0,5,0.7192348810225305,True,False,False,False,False,0,0.0011839049973631686
-0.9884150675402774,1,-0.5646648934149681,-1.3875375865624426,-0.3269722412061958,2,0,0,1.3686515616931476,0,0,5,-0.5555890917557937,False,True,False,True,False,0,0.001273684381239334
0.3463189991777775,1,1.6284676927149706,1.03290776479748,0.0356005474372052,1,1,1,-0.0120310997817756,0,0,4,1.3123821461346674,False,True,False,False,True,0,0.00200571857629973
-0.4917698334126291,1,-1.23214002832408,-0.3502038645510472,0.5237736209156963,1,1,1,-0.1260627762252652,0,0,3,1.2194262314529147,True,False,False,True,False,0,0.00033740556561320426
1.0395529718142866,0,-0.278604121311063,0.3413519501232164,1.496059620393335,2,1,1,-1.2577791147705282,0,1,5,-1.0070892487814502,True,False,True,False,False,1,0.9782448930173855
-0.7193988990544679,0,-0.4693113027136664,-1.3875375865624426,0.4030361211700456,1,1,0,0.179824354036945,0,1,3,-0.6087067572882239,True,False,False,True,False,1,0.9919554462878543
0.8740045604384039,1,0.3888710135980487,1.7244635794717436,0.748371754269159,2,1,1,1.6794825587635858,0,1,3,0.3385582780401142,True,False,False,True,False,1,0.972643243433326
0.108343157824946,0,-0.3739577120123647,-0.0044259572139154,1.1898468010272087,2,0,1,0.2359097937726211,0,1,1,0.723661353150233,True,False,True,False,False,1,0.9769405885933554
0.2531980177788434,0,-1.7089079818305883,1.03290776479748,0.3507912723553942,1,1,0,-1.4239372771449408,0,0,5,1.6753528606062738,False,False,False,False,True,0,0.0007779741112029468
0.905044887571382,1,1.8191748741175744,-1.0417596792253108,0.9177050506915502,4,1,0,-1.2470761847980885,1,1,4,0.5244701074036199,True,False,True,False,False,1,0.993976489523334
1.6810530658958325,1,-0.9460792562201747,0.3413519501232164,-1.2258476714090278,1,1,0,-1.150045386625037,0,0,3,-1.538265904105752,False,False,False,True,False,0,0.0013229449454533692
0.0669560549809753,0,-0.1832505306097613,-1.7333154938995745,1.396302407458702,1,0,1,-0.971813693237685,0,0,2,1.6487940278400586,False,True,True,False,False,0,0.0011585681349327655
-0.4814230577016364,0,-1.3274936190253817,-0.0044259572139154,1.3029230222109995,2,1,1,-0.7244854141803299,0,0,2,1.6886322769893811,True,False,False,False,True,0,0.0005088992466642352
-1.3608989931360136,1,-0.278604121311063,1.378685672134612,-1.2258476714090278,2,0,1,0.7907154272123808,0,0,2,1.0025290971954914,False,False,False,True,False,0,0.0004302586063557041
0.8740045604384039,0,-1.7089079818305883,-1.3875375865624426,1.638488209226516,2,1,0,-1.3511643089326582,0,0,1,-0.351971373881478,False,False,False,True,False,0,0.0014062383478703664
0.139383484957924,1,1.533114102013669,1.03290776479748,-1.2258476714090278,2,1,1,0.6794126066593463,0,0,5,-1.71089831708615,False,False,False,False,True,0,0.0023566351271630515
0.2842383449118215,0,-0.6600184841162697,1.378685672134612,-1.2258476714090278,1,1,1,0.836765674605092,0,0,4,1.6664999163508687,False,False,True,False,False,0,0.00044428651298691093
1.1016336260802426,1,-0.5646648934149681,-0.0044259572139154,0.012298092828129,1,0,1,1.637163817045588,0,0,3,-0.1085154068578397,False,True,False,False,True,0,0.000856937187362974
-2.426616891368259,0,0.1981638321954454,1.7244635794717436,0.732499307041558,2,1,0,-0.0311024863736085,0,0,3,-1.4408835172962966,True,False,False,False,True,0,0.004120119508044582
0.1497302606689167,0,-0.4693113027136664,-1.3875375865624426,0.3231009158914459,2,0,0,1.240243007195046,0,0,3,0.8476025727259034,False,False,False,False,False,0,0.0025304337719632653
1.308569140300096,0,-0.6600184841162697,-1.0417596792253108,-1.2258476714090278,1,1,0,0.6324023125342576,1,1,5,1.3743527559225026,False,False,False,False,True,1,0.9868283149616435
-1.1125763760721894,0,-0.278604121311063,-0.695981771888179,-1.2258476714090278,2,0,0,-1.2880145876351567,0,0,2,-1.5559717926165622,False,False,False,False,False,0,0.003818831208545091
-1.4954070773789183,0,-0.4693113027136664,-0.3502038645510472,0.2215223823096229,1,1,1,1.0284733219172884,0,0,4,-0.4227949279247183,False,False,False,False,True,0,0.0012970081918641642
-1.6299151616218233,0,0.6749317857019538,-0.3502038645510472,-1.2258476714090278,2,1,0,-1.7072969569127634,0,0,1,-0.480339065584851,False,False,False,False,True,0,0.005453012591657928
0.0152221764260119,0,3.440185916039703,1.7244635794717436,-1.2258476714090278,2,1,1,0.2536274466546986,0,0,5,0.1969111699536337,False,True,False,False,False,0,0.006750726279094286
1.029206196103294,1,-1.613554391129287,-0.695981771888179,0.7243601000944535,1,1,0,0.4965100537758168,1,1,2,1.0866320676218393,False,True,False,False,True,1,0.9802025163647434
0.8119239061724478,1,-0.8507256655188732,1.378685672134612,-1.2258476714090278,2,1,0,0.9003869856034099,0,0,1,0.8874408218752261,False,False,False,False,False,0,0.001159453853374437
-0.0468584778399441,0,0.6749317857019538,-0.3502038645510472,-1.2258476714090278,3,1,0,-0.1189202441599856,1,1,3,-0.6042802851605215,False,False,False,True,False,1,0.9928950350584658
-0.1606730106608635,0,-1.0414328469214764,-0.695981771888179,0.0823437706045412,2,1,1,0.9859758212713994,0,0,1,0.2323229469752538,True,False,False,False,False,0,0.0008813020749881969
-0.0365117021289514,0,0.4842246042993504,-0.0044259572139154,-1.2258476714090278,3,1,1,1.2887854461777652,1,1,3,0.6439848548515877,False,True,False,False,False,1,0.983075895022801
1.629319187340869,1,0.5795781950006521,0.6871298574603482,0.6753929553061733,2,1,0,0.8180172017575125,0,0,1,-0.2103242657949975,False,False,False,False,True,0,0.004086430048809149
-1.3091651145810503,0,-0.278604121311063,1.7244635794717436,-1.2258476714090278,2,1,0,0.1656185837498861,0,0,2,-1.0247951372922603,False,False,True,False,False,0,0.002117656233732345
1.2257949346121548,1,-0.9460792562201747,1.03290776479748,-1.2258476714090278,2,1,1,1.2554922914181668,0,0,2,-0.8654421406949698,False,False,False,False,False,0,0.0006221561845993007
0.8222706818834405,1,0.2935174228967471,-0.3502038645510472,-1.2258476714090278,2,0,1,-0.2453200212894173,0,0,4,0.5111906910205123,False,True,False,False,False,0,0.0009228566650398362
-1.4022860959799843,1,-0.3739577120123647,1.7244635794717436,1.5993141087452802,1,0,1,0.3684301513922223,0,0,1,-1.6622071236814224,False,True,True,False,False,0,0.001199736113498593
1.2671820374561256,1,0.1981638321954454,1.378685672134612,0.4221788999539574,1,0,1,-0.6172224062856171,0,0,5,-0.5246037868618761,False,True,False,False,False,0,0.0011829304598744653
1.691399841606825,1,-0.9460792562201747,1.03290776479748,0.3301666270892652,2,1,1,1.6899655178763158,0,0,2,1.5868234180522234,True,False,True,False,False,0,0.00031760170422929997
0.615335167663587,1,-1.613554391129287,1.03290776479748,-1.2258476714090278,2,0,0,-0.0077415810724314,0,0,4,-1.4054717402746766,False,True,False,False,True,0,0.0008495539705117667
-2.4576572185012373,1,-0.4693113027136664,1.378685672134612,-1.2258476714090278,2,0,0,-1.626846397081583,0,0,1,-0.6972361998422743,False,False,False,True,False,0,0.0013331298933195546
0.1497302606689167,0,0.1028102414941437,0.3413519501232164,-1.2258476714090278,1,1,1,1.0739062597827504,0,0,2,0.1969111699536337,False,False,False,False,True,0,0.001535102507373292
-0.2848343191927756,0,0.4842246042993504,0.3413519501232164,-1.2258476714090278,2,0,0,1.1663183654619271,0,0,2,-0.3829566787753957,False,False,False,False,False,0,0.004484125467491357
0.905044887571382,1,-0.7553720748175714,1.378685672134612,0.0991799278859573,1,1,0,-1.0106403758215394,0,0,4,-1.6489277072983148,False,False,False,False,False,0,0.0020990974575977343
-1.2677780117370796,1,-0.278604121311063,0.6871298574603482,-1.2258476714090278,2,1,0,-0.6877989698109479,0,0,5,-0.6573979506929516,False,True,False,False,True,0,0.0015568070767412164
0.20146413922388,0,2.4866500090266856,-1.3875375865624426,-1.2258476714090278,1,1,1,1.3487854977662366,1,1,2,1.3654998116670978,False,True,True,False,False,1,0.9953635211205435
-0.2951810949037682,0,0.6749317857019538,-0.3502038645510472,0.4902272794282505,2,1,1,-1.2016781988241692,1,1,3,-1.3612070189976515,False,True,True,False,False,1,0.9902334548836579
-0.7090521233434752,1,-0.6600184841162697,-1.3875375865624426,0.1995812703243792,1,1,1,-1.5656310282294663,0,0,4,1.024661457834004,True,False,True,False,False,0,0.0005033228353909177
1.3913433459880375,0,-0.278604121311063,-1.0417596792253108,0.373767575299825,1,0,1,-1.0974845234549402,0,0,5,0.7944849071934733,True,False,False,True,False,0,0.0007620197113971287
-0.4710762819906437,1,-0.5646648934149681,-0.0044259572139154,1.179705968458601,1,0,0,-0.4908471476472676,0,0,3,-0.4316478721801233,False,True,False,False,False,0,0.0025202274543920104
-1.7747700215757207,1,-0.3739577120123647,1.378685672134612,0.2620111865280025,1,1,0,-0.0111355662422457,1,1,3,-1.2328393272942786,True,False,False,False,False,1,0.9917074023023998
0.3566657748887701,1,-0.8507256655188732,-0.695981771888179,0.225195635381864,1,0,1,-0.6435210093764677,0,0,4,-1.1487363568679307,True,False,False,False,True,0,0.0008206528649848316
-1.1643102546271529,1,0.007456650792842,0.6871298574603482,0.505963175688639,2,1,0,-1.2669448570751147,0,0,5,-0.3209860689875604,True,False,False,False,True,0,0.0019493951248260658
-0.9159876375633288,1,0.2935174228967471,-1.0417596792253108,0.3806832727590162,1,0,0,-0.2311490290038934,0,0,5,0.4536465533603796,False,False,False,True,False,0,0.002143423960989929
0.2531980177788434,1,-0.278604121311063,1.378685672134612,0.4760798299237842,1,0,1,-1.3406210099872649,0,0,4,0.6307054384684803,False,True,False,False,True,0,0.0007270755972416325
0.7291497004845064,1,-1.0414328469214764,1.378685672134612,1.2499486194025071,2,0,1,0.0210528652985887,1,1,5,-0.2900007640936428,True,False,False,True,False,1,0.9387794452578603
-0.2331004406378122,0,-0.8507256655188732,1.378685672134612,0.8953608569192877,2,1,1,-0.4507421996169888,0,0,2,0.5731613008083475,True,False,True,False,False,0,0.0005602618928652978
0.1807705878018947,0,-0.1832505306097613,0.3413519501232164,1.4645333357025436,1,1,0,0.2703650554535158,0,0,4,-0.343118429626073,True,False,False,False,True,0,0.0035486416531447175
-1.4954070773789183,0,0.1981638321954454,-1.3875375865624426,-1.2258476714090278,2,1,0,-1.1880850430341514,0,0,4,-0.0553977413254095,False,False,True,False,False,0,0.0025723643098042623
-1.3091651145810503,0,-0.7553720748175714,1.03290776479748,0.5021732452641317,1,1,0,1.7325557018962958,1,1,1,-0.6396920621821415,True,False,False,False,True,1,0.9928189774192456
0.5015206348426676,1,-0.4693113027136664,-0.3502038645510472,1.74195313351737,2,1,0,0.3607216073519582,0,0,3,-0.7857656423963245,True,False,False,True,False,0,0.0017710187277241178
1.8362547015607225,1,-0.4693113027136664,1.03290776479748,0.8485945547152395,2,0,0,-1.0773958803182044,0,0,4,-1.0469274979307728,False,False,False,False,True,0,0.0019264529786595427
0.2428512420678507,1,0.007456650792842,0.3413519501232164,0.7005053513151716,1,0,0,0.0007079082905388,0,0,1,-0.4272214000524208,False,True,False,True,False,0,0.002691153818983644
0.0566092792699826,0,0.007456650792842,0.3413519501232164,-1.2258476714090278,2,1,0,0.712594993484055,0,0,4,0.1393670322935011,False,False,False,False,False,0,0.002608654210608486
0.3463189991777775,0,0.8656389671045572,1.7244635794717436,0.7997291820680158,1,1,1,1.7048023350012298,0,0,1,-0.6396920621821415,True,False,True,False,False,0,0.0025028347309425064
-0.2641407677707902,0,-1.0414328469214764,-0.695981771888179,-1.2258476714090278,1,0,0,1.4529583063345444,0,0,4,0.4934848025097023,False,False,True,False,False,0,0.001260658735659908
-2.2610684799923764,1,0.2935174228967471,1.378685672134612,1.2199444292370911,1,1,0,0.1769330848793212,1,1,3,-0.7503538653747044,False,False,False,False,False,1,0.9947832091800255
-1.0504957218062334,0,1.247053329909764,-1.3875375865624426,-1.2258476714090278,1,0,1,-1.5902969780382497,1,1,4,-0.5378832032449837,False,False,False,False,False,1,0.9939589908113661
-0.2641407677707902,1,1.6284676927149706,-1.7333154938995745,1.1542940257856116,1,1,0,-0.9262452950562432,1,1,3,-0.8698686128226722,True,False,False,True,False,1,0.9972732472184966
1.8362547015607225,0,0.1981638321954454,0.6871298574603482,-1.2258476714090278,2,1,0,1.2396363049582653,0,0,2,0.2633082518691715,False,False,False,True,False,0,0.0022755366061928788
1.2361417103231471,1,-1.422847209726683,1.378685672134612,0.4061458610959018,1,1,0,1.1679515404140175,0,0,4,0.5466024680421324,False,False,True,False,False,0,0.0007222982948616056
1.1119804017912354,0,-0.4693113027136664,-0.695981771888179,-1.2258476714090278,2,1,1,0.4196995334753119,0,0,2,-1.0247951372922603,False,False,False,True,False,0,0.0009340886266479601
1.4948111030979645,0,-0.5646648934149681,1.378685672134612,0.871498735669945,1,1,1,0.2581391967938526,0,0,5,-0.8654421406949698,True,False,True,False,False,0,0.0008214855095586715
0.3773593263107555,1,-0.0878969399084596,1.378685672134612,0.7386090011977995,1,1,1,-1.1212664164647004,0,0,4,-0.050971269197707,False,False,False,False,False,0,0.0010360707258073307
0.3670125505997628,1,-1.3274936190253817,-1.3875375865624426,-1.2258476714090278,2,0,1,-1.4542572605533,0,0,1,-0.1262212953686498,False,False,False,False,False,0,0.0005546048111336002
1.4327304488320085,1,0.007456650792842,0.6871298574603482,0.7747916418163288,2,1,1,0.422915107497251,0,0,2,-1.0159421930368553,True,False,False,True,False,0,0.000931149587671352
-0.6366246933665265,0,1.0563461485071606,-0.0044259572139154,1.096401063548959,2,1,1,-1.1328761828271687,0,0,2,0.9936761529400864,True,False,True,False,False,0,0.0018423020058864611
-1.9610119843735887,0,-0.4693113027136664,-0.0044259572139154,-0.2054989368942612,1,0,1,1.177131715589241,0,0,1,-0.4847655377125535,True,False,False,False,True,0,0.0014514650997859107
-0.1399794592388781,1,0.1028102414941437,-1.0417596792253108,0.9131799567851122,1,0,1,-0.1204170893460581,0,0,1,-1.0292216094199629,False,False,False,True,False,0,0.001581833527444508
-0.6883585719214899,0,0.8656389671045572,-1.0417596792253108,2.190269672220738,1,1,0,-0.4334902241754669,1,0,4,0.9184261267691436,False,True,False,False,False,0,0.0069978315450580945
-0.7400924504764532,0,-0.3739577120123647,-1.3875375865624426,0.8495084204606,2,0,1,-1.5910833086529592,1,1,4,-1.5913835696381822,False,True,True,False,False,1,0.9832468209190937
1.09128685036925,1,0.4842246042993504,1.7244635794717436,0.9771119336280756,1,1,0,1.555509764471284,0,0,5,1.5868234180522234,True,False,False,True,False,0,0.001550640652966943
0.1290367092469313,1,-0.4693113027136664,0.6871298574603482,-1.2258476714090278,2,1,1,1.3969801567336042,0,0,3,1.3522203952839902,False,False,False,False,True,0,0.00048325523443602916
0.3256254477557921,0,0.3888710135980487,-0.0044259572139154,0.7911949068883061,1,1,1,1.6211433306384249,0,0,4,-0.6396920621821415,False,False,True,False,False,0,0.0018268659830312185
1.474117551675979,1,1.247053329909764,-1.0417596792253108,-1.2258476714090278,1,1,0,1.0265349700017272,1,1,5,1.2238527035806173,False,True,True,False,False,1,0.9928125929069597
0.4187464291547262,0,-0.7553720748175714,-0.0044259572139154,-0.5700896988101691,1,1,0,0.4542633025209964,1,0,2,-0.9052803898442924,False,False,False,False,True,0,0.0029476529513889492
-1.7126893673097645,0,-1.7089079818305883,-0.0044259572139154,0.5877354081810798,1,1,1,-0.7990026730596075,0,0,4,0.697102520384018,False,True,True,False,False,0,0.0003828350838581997
-0.1606730106608635,0,-0.9460792562201747,1.03290776479748,0.9906524365212336,2,1,0,0.7126928935583765,0,0,1,0.0065728684624256,False,True,False,True,False,0,0.001584766250955048
-0.0054713749959734,1,-0.1832505306097613,-0.0044259572139154,0.4885269634527102,1,0,0,-1.314525162645364,0,0,5,0.2013376420813362,False,False,False,True,False,0,0.0015395346692238887
0.8740045604384039,1,0.4842246042993504,1.378685672134612,0.7083299461159868,1,1,0,-0.4391400844148583,0,0,2,-0.3829566787753957,False,False,False,False,True,0,0.004079112204315247
